Customer_ID,Purchase_Date,Cover_Start_Date,Cover_End_Date,Period_of_Cover,LOB,Broker,Age,Premium,Vehicle_Type,Vehicle_Age,Vehicle_Value,Vehicle_Use,Vehicle_Mileage,Occupation,NCD,Number_of_Drivers,Driver1_Age,Driver2_Age,Driver1_LicenceYears,Driver2_LicenceYears,Driver1_LicenceRecord,Driver2_LicenceRecord,Driver1_Claims_Count,Driver2_Claims_Count,Location_Risk,Daytime_Parking,Overnight_Parking,Telematics,Credit_Score,Fraud_Risk_Score,CCJs,Sale_Flag,Policy_Type,Annual_Mileage,Gender,Marital_Status,Previous_Claims_Count
CUST0014798,2022-01-30,2022-10-10,2023-10-10,365,Private_Motor,Broker_B,495.0,30700.06,Sedan,15,10020001.17,Commercial,106318.0,Doctor,4,1,491.0,,473.0,,Clean,,0,,Low,Workplace,Street,Yes,15600.0,31.0,No,0,Comprehensive,20149.0,Male,Single,0
CUST0014799,2021-07-18,2021-07-29,2022-07-29,365,Private_Motor,Broker_A,492.0,30703.1,Hatchback,1,10020006.95,Commercial,81782.0,Driver,11,2,491.0,490.0,473.0,472.0,Clean,Minor Violation,0,1.0,Low,Street,Driveway,No,15600.0,32.0,Yes,0,Comprehensive,15364.0,Female,Single,3
CUST0014800,2022-10-10,2023-01-22,2024-01-22,365,Private_Motor,Broker_A,494.0,30702.21,Truck,17,10020002.42,Personal,106654.0,Teacher,4,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Street,No,15600.0,39.0,No,0,Comprehensive,18972.0,Female,Widowed,2
CUST0014801,2020-12-19,2021-08-17,2022-08-17,365,Private_Motor,Broker_A,490.0,30700.04,SUV,10,10020026.69,Personal,140749.0,Engineer,13,2,490.0,495.0,472.0,477.0,Clean,Minor Violation,1,0.0,Low,Garage,Garage,No,15600.0,43.0,No,0,Comprehensive,18801.0,Male,Widowed,0
CUST0014802,2021-05-11,2021-06-29,2022-06-29,365,Private_Motor,Broker_A,493.0,30700.31,Hatchback,9,10020006.76,Commercial,84690.0,Teacher,12,4,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Garage,Driveway,No,15600.0,41.0,No,0,Comprehensive,14083.0,Male,Divorced,1
CUST0014803,2021-12-27,2022-11-22,2023-11-22,365,Private_Motor,Broker_A,490.0,30701.76,SUV,5,10020031.57,Personal,123976.0,Doctor,4,4,493.0,492.0,475.0,474.0,Minor Violation,Clean,0,0.0,High,Workplace,Garage,No,15600.0,58.0,No,0,Comprehensive,23625.0,Female,Single,1
CUST0014804,2022-09-18,2023-06-21,2024-06-20,365,Private_Motor,Broker_A,490.0,30700.26,Sedan,13,10020001.75,Personal,79501.0,Student,13,4,490.0,491.0,472.0,473.0,Minor Violation,Clean,0,0.0,Medium,Garage,Street,No,15600.0,50.0,No,0,Third-Party Fire & Theft,15163.0,Male,Single,1
CUST0014805,2020-12-06,2021-09-09,2022-09-09,365,Private_Motor,Broker_A,492.0,30702.29,Hatchback,11,10020015.06,Personal,60938.0,Student,6,1,493.0,,475.0,,Clean,,0,,High,Workplace,Driveway,No,15600.0,63.0,No,1,Comprehensive,16450.0,Male,Divorced,0
CUST0014806,2021-07-31,2022-04-26,2023-04-26,365,Private_Motor,Broker_A,490.0,30700.94,Truck,16,10020007.16,Personal,62189.0,Student,11,3,493.0,494.0,475.0,476.0,Clean,Clean,0,0.0,Low,Garage,Street,Yes,15600.0,50.0,No,1,Third-Party Fire & Theft,12244.0,Male,Divorced,1
CUST0014807,2020-04-24,2021-04-10,2022-04-10,365,Private_Motor,Broker_A,490.0,30701.04,Truck,4,10020030.58,Personal,101889.0,Teacher,2,2,490.0,495.0,472.0,477.0,Clean,Clean,0,1.0,Low,Garage,Driveway,No,15600.0,35.0,No,0,Third-Party Fire & Theft,15010.0,Male,Married,1
CUST0014808,2023-01-02,2023-03-29,2024-03-28,365,Private_Motor,Broker_A,492.0,30700.95,Truck,2,10020002.87,Personal,60745.0,Teacher,7,3,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,High,Workplace,Driveway,Yes,15601.0,47.0,No,0,Comprehensive,14749.0,Male,Married,0
CUST0014809,2021-05-15,2022-01-21,2023-01-21,365,Private_Motor,Broker_A,490.0,30701.59,Hatchback,16,10020009.28,Commercial,75161.0,Driver,1,2,490.0,490.0,472.0,472.0,Clean,Clean,0,1.0,Medium,Workplace,Garage,No,15600.0,50.0,No,0,Comprehensive,14069.0,Male,Married,0
CUST0014810,2021-10-07,2022-09-22,2023-09-22,365,Private_Motor,Broker_C,494.0,30700.58,Hatchback,16,10020004.32,Personal,63865.0,Driver,11,1,492.0,,474.0,,Clean,,0,,High,Workplace,Garage,Yes,15600.0,41.0,No,0,Comprehensive,12002.0,Female,Single,0
CUST0014811,2022-05-18,2023-02-21,2024-02-21,365,Private_Motor,Broker_A,490.0,30700.02,Sedan,13,10020002.24,Personal,63489.0,Driver,8,1,491.0,,473.0,,Clean,,0,,Low,Street,Driveway,No,15600.0,37.0,Yes,0,Comprehensive,12344.0,Male,Divorced,2
CUST0014812,2022-07-04,2022-08-17,2023-08-17,365,Private_Motor,Broker_A,491.0,30700.21,SUV,17,10020022.45,Commercial,122623.0,Teacher,2,3,491.0,490.0,473.0,472.0,Clean,Clean,0,1.0,High,Workplace,Driveway,No,15600.0,58.0,No,0,Comprehensive,13930.0,Female,Widowed,0
CUST0014813,2021-06-21,2021-08-25,2022-08-25,365,Private_Motor,Broker_A,490.0,30700.51,Sedan,15,10020004.2,Personal,60655.0,Student,8,3,492.0,493.0,474.0,475.0,Major Violation,Clean,1,0.0,High,Street,Garage,Yes,15600.0,41.0,No,0,Comprehensive,14391.0,Male,Married,0
CUST0014814,2022-11-22,2023-03-03,2024-03-02,365,Private_Motor,Broker_B,491.0,30700.92,SUV,13,10020004.78,Personal,102337.0,Doctor,1,3,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,High,Street,Garage,Yes,15600.0,30.0,No,0,Third-Party Fire & Theft,17090.0,Female,Single,0
CUST0014815,2022-02-16,2022-10-03,2023-10-03,365,Private_Motor,Broker_A,491.0,30702.77,Truck,5,10020011.73,Commercial,93811.0,Driver,12,2,494.0,490.0,476.0,472.0,Clean,Clean,0,0.0,High,Workplace,Driveway,Yes,15600.0,38.0,No,0,Third-Party Fire & Theft,12561.0,Male,Married,0
CUST0014816,2022-06-09,2023-02-23,2024-02-23,365,Private_Motor,Broker_A,494.0,30700.98,Hatchback,17,10020000.18,Personal,107867.0,Doctor,8,3,490.0,490.0,472.0,472.0,Clean,Clean,1,0.0,High,Workplace,Garage,No,15600.0,45.0,No,0,Comprehensive,18224.0,Female,Widowed,1
CUST0014817,2021-01-03,2021-06-21,2022-06-21,365,Private_Motor,Broker_A,491.0,30700.09,SUV,1,10020007.79,Personal,88002.0,Driver,10,2,493.0,491.0,475.0,473.0,Minor Violation,Clean,0,0.0,Low,Street,Driveway,Yes,15600.0,33.0,No,0,Third-Party Fire & Theft,19830.0,Male,Married,3
CUST0014818,2022-07-29,2023-02-01,2024-02-01,365,Private_Motor,Broker_A,490.0,30701.03,Hatchback,17,10020006.03,Personal,86314.0,Teacher,11,1,490.0,,472.0,,Minor Violation,,0,,Medium,Street,Garage,Yes,15600.0,33.0,No,0,Comprehensive,12294.0,Female,Widowed,1
CUST0014819,2021-12-17,2022-02-02,2023-02-02,365,Private_Motor,Broker_A,490.0,30707.26,SUV,9,10020009.33,Personal,99817.0,Doctor,3,2,494.0,491.0,476.0,473.0,Clean,Clean,0,0.0,High,Workplace,Street,No,15600.0,58.0,No,0,Comprehensive,14530.0,Female,Divorced,1
CUST0014820,2021-10-02,2022-03-09,2023-03-09,365,Private_Motor,Broker_A,492.0,30701.83,Hatchback,7,10020010.12,Commercial,88623.0,Engineer,12,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,High,Workplace,Garage,Yes,15600.0,53.0,No,0,Comprehensive,16801.0,Female,Single,0
CUST0014821,2022-08-02,2022-10-08,2023-10-08,365,Private_Motor,Broker_A,491.0,30700.31,Truck,17,10020002.27,Commercial,125791.0,Driver,7,3,492.0,491.0,474.0,473.0,Clean,Clean,1,0.0,Medium,Garage,Street,Yes,15600.0,34.0,No,0,Third-Party Fire & Theft,21234.0,Male,Divorced,0
CUST0014822,2021-05-14,2021-06-21,2022-06-21,365,Private_Motor,Broker_B,492.0,30700.28,SUV,5,10020003.7,Commercial,96357.0,Driver,10,3,493.0,491.0,475.0,473.0,Major Violation,Clean,1,0.0,High,Workplace,Driveway,No,15600.0,69.0,No,0,Third-Party Only,12252.0,Male,Married,0
CUST0014823,2022-10-12,2023-04-09,2024-04-08,365,Private_Motor,Broker_A,492.0,30701.28,Hatchback,5,10020002.45,Personal,78294.0,Student,9,1,490.0,,472.0,,Clean,,0,,High,Garage,Driveway,Yes,15600.0,30.0,No,0,Comprehensive,15509.0,Female,Divorced,0
CUST0014824,2021-11-01,2022-09-18,2023-09-18,365,Private_Motor,Broker_A,490.0,30700.39,Sedan,13,10020005.53,Personal,61485.0,Student,11,4,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,47.0,No,0,Comprehensive,21150.0,Male,Widowed,0
CUST0014825,2021-03-16,2021-11-18,2022-11-18,365,Private_Motor,Broker_B,492.0,30700.63,Truck,1,10020020.32,Commercial,78390.0,Teacher,5,1,491.0,,473.0,,Clean,,1,,High,Workplace,Driveway,Yes,15600.0,35.0,No,0,Third-Party Fire & Theft,15606.0,Female,Single,0
CUST0014826,2022-04-11,2022-06-10,2023-06-10,365,Private_Motor,Broker_A,493.0,30700.32,Truck,19,10020014.78,Commercial,67479.0,Teacher,12,3,491.0,492.0,473.0,474.0,Clean,Minor Violation,1,1.0,Medium,Workplace,Street,Yes,15600.0,38.0,No,0,Comprehensive,14247.0,Male,Single,0
CUST0014827,2020-12-03,2021-09-17,2022-09-17,365,Private_Motor,Broker_B,490.0,30700.54,Sedan,5,10020014.41,Personal,91144.0,Student,6,3,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,Medium,Workplace,Driveway,No,15600.0,53.0,No,0,Comprehensive,12573.0,Female,Married,2
CUST0014828,2021-04-01,2021-05-16,2022-05-16,365,Private_Motor,Broker_A,491.0,30700.14,SUV,11,10020003.03,Personal,100963.0,Engineer,2,4,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,High,Street,Garage,Yes,15600.0,71.0,No,0,Comprehensive,19353.0,Male,Divorced,2
CUST0014829,2021-04-29,2021-06-25,2022-06-25,365,Private_Motor,Broker_B,492.0,30700.41,Truck,10,10020003.24,Personal,78263.0,Student,14,1,491.0,,473.0,,Clean,,0,,Medium,Workplace,Driveway,No,15600.0,52.0,No,0,Comprehensive,13085.0,Male,Widowed,0
CUST0014830,2021-06-19,2021-10-29,2022-10-29,365,Private_Motor,Broker_A,492.0,30700.28,Hatchback,2,10020000.27,Personal,69270.0,Driver,5,4,493.0,490.0,475.0,472.0,Clean,Clean,0,0.0,Low,Garage,Street,No,15600.0,45.0,No,0,Comprehensive,14361.0,Female,Single,0
CUST0014831,2021-06-22,2021-07-02,2022-07-02,365,Private_Motor,Broker_A,491.0,30700.24,Hatchback,18,10020011.26,Personal,71387.0,Student,0,3,490.0,490.0,472.0,472.0,Clean,Clean,0,1.0,Medium,Garage,Driveway,No,15600.0,34.0,No,0,Comprehensive,13837.0,Female,Widowed,0
CUST0014832,2021-08-03,2022-04-09,2023-04-09,365,Private_Motor,Broker_A,494.0,30700.21,Truck,7,10020007.32,Personal,69561.0,Driver,14,3,492.0,493.0,474.0,475.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,No,15600.0,45.0,No,0,Third-Party Only,13215.0,Female,Divorced,0
CUST0014833,2022-08-20,2022-12-22,2023-12-22,365,Private_Motor,Broker_A,492.0,30700.86,SUV,1,10020000.95,Personal,73887.0,Teacher,9,2,490.0,490.0,472.0,472.0,Clean,Clean,1,0.0,Low,Workplace,Garage,No,15600.0,37.0,No,0,Comprehensive,15252.0,Female,Single,0
CUST0014834,2021-06-08,2021-11-24,2022-11-24,365,Private_Motor,Broker_A,491.0,30700.95,SUV,0,10020003.3,Personal,85613.0,Engineer,13,4,492.0,494.0,474.0,476.0,Clean,Clean,0,0.0,Medium,Garage,Garage,No,15600.0,32.0,No,0,Comprehensive,12888.0,Male,Divorced,0
CUST0014835,2022-12-13,2023-02-14,2024-02-14,365,Private_Motor,Broker_A,494.0,30700.51,SUV,14,10020015.23,Personal,63532.0,Driver,12,1,492.0,,474.0,,Clean,,1,,Medium,Garage,Driveway,No,15600.0,30.0,No,0,Comprehensive,12149.0,Male,Single,1
CUST0014836,2021-09-26,2022-01-16,2023-01-16,365,Private_Motor,Broker_A,493.0,30700.91,SUV,18,10020009.19,Personal,76840.0,Engineer,8,2,490.0,492.0,472.0,474.0,Clean,Clean,0,1.0,Medium,Workplace,Garage,No,15600.0,50.0,No,0,Comprehensive,18651.0,Male,Married,1
CUST0014837,2022-12-21,2023-06-06,2024-06-05,365,Private_Motor,Broker_C,493.0,30702.12,Truck,16,10020050.47,Personal,106473.0,Teacher,12,3,494.0,497.0,476.0,479.0,Minor Violation,Minor Violation,0,0.0,Medium,Garage,Driveway,No,15600.0,46.0,No,0,Comprehensive,20437.0,Female,Single,1
CUST0014838,2022-12-19,2023-03-31,2024-03-30,365,Private_Motor,Broker_A,490.0,30701.91,Hatchback,1,10020003.97,Commercial,102188.0,Student,0,1,490.0,,472.0,,Clean,,0,,Low,Street,Garage,Yes,15600.0,39.0,No,0,Comprehensive,15105.0,Male,Married,0
CUST0014839,2020-09-10,2021-08-16,2022-08-16,365,Private_Motor,Broker_A,490.0,30700.03,Hatchback,5,10020023.67,Personal,70857.0,Teacher,13,2,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,0.0,Low,Garage,Garage,Yes,15600.0,41.0,No,0,Comprehensive,13449.0,Female,Widowed,0
CUST0014840,2022-02-11,2022-12-28,2023-12-28,365,Private_Motor,Broker_A,493.0,30700.88,SUV,7,10020027.96,Personal,62242.0,Doctor,7,4,490.0,492.0,472.0,474.0,Clean,Clean,0,0.0,High,Street,Garage,No,15600.0,57.0,No,0,Third-Party Fire & Theft,17274.0,Female,Single,0
CUST0014841,2020-12-15,2021-06-07,2022-06-07,365,Private_Motor,Broker_B,491.0,30700.19,Truck,11,10020005.3,Personal,97530.0,Doctor,2,3,490.0,490.0,472.0,472.0,Clean,Clean,1,1.0,High,Garage,Street,Yes,15600.0,48.0,No,0,Comprehensive,13772.0,Female,Widowed,2
CUST0014842,2022-05-13,2022-07-31,2023-07-31,365,Private_Motor,Broker_A,494.0,30700.29,SUV,7,10020027.3,Personal,72321.0,Student,13,3,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,Yes,15600.0,32.0,No,0,Third-Party Only,14095.0,Female,Widowed,0
CUST0014843,2022-08-09,2023-06-23,2024-06-22,365,Private_Motor,Broker_A,491.0,30700.01,Sedan,1,10020009.01,Personal,72745.0,Doctor,14,3,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Low,Garage,Garage,Yes,15600.0,33.0,No,0,Comprehensive,13276.0,Male,Widowed,0
CUST0014844,2020-08-11,2021-05-17,2022-05-17,365,Private_Motor,Broker_B,490.0,30700.85,Hatchback,12,10020011.05,Personal,67564.0,Driver,4,3,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,Medium,Street,Garage,Yes,15600.0,31.0,No,0,Comprehensive,14358.0,Male,Divorced,2
CUST0014845,2022-01-08,2022-03-27,2023-03-27,365,Private_Motor,Broker_B,490.0,30701.0,SUV,4,10020002.84,Commercial,67206.0,Doctor,1,2,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,Low,Garage,Garage,No,15601.0,42.0,No,0,Comprehensive,12340.0,Female,Single,1
CUST0014846,2021-10-04,2021-10-16,2022-10-16,365,Private_Motor,Broker_A,494.0,30700.09,SUV,9,10020001.69,Personal,63721.0,Engineer,9,2,490.0,493.0,472.0,475.0,Clean,Clean,0,0.0,Low,Workplace,Driveway,No,15601.0,53.0,Yes,0,Comprehensive,20782.0,Male,Married,1
CUST0014847,2021-08-04,2022-03-28,2023-03-28,365,Private_Motor,Broker_B,492.0,30702.08,Truck,14,10020009.38,Personal,100480.0,Doctor,8,2,493.0,491.0,475.0,473.0,Clean,Minor Violation,0,1.0,Medium,Workplace,Driveway,Yes,15600.0,47.0,No,0,Comprehensive,13418.0,Male,Married,0
CUST0014848,2021-06-10,2022-04-27,2023-04-27,365,Private_Motor,Broker_B,491.0,30700.24,Sedan,9,10020005.0,Personal,97323.0,Teacher,1,4,491.0,495.0,473.0,477.0,Clean,Clean,0,0.0,High,Garage,Garage,Yes,15600.0,60.0,No,0,Comprehensive,14797.0,Male,Divorced,0
CUST0014849,2022-03-15,2022-08-25,2023-08-25,365,Private_Motor,Broker_B,492.0,30700.46,Sedan,19,10020000.9,Personal,61194.0,Driver,7,1,497.0,,479.0,,Clean,,0,,Low,Workplace,Driveway,Yes,15600.0,65.0,No,0,Comprehensive,13999.0,Male,Married,1
CUST0014850,2020-04-10,2021-01-07,2022-01-07,365,Private_Motor,Broker_A,490.0,30701.5,Truck,8,10020004.66,Personal,80023.0,Engineer,9,3,493.0,491.0,475.0,473.0,Clean,Minor Violation,0,0.0,Medium,Garage,Street,No,15601.0,43.0,No,0,Third-Party Fire & Theft,15270.0,Male,Widowed,0
CUST0014851,2020-11-23,2021-05-16,2022-05-16,365,Private_Motor,Broker_A,493.0,30701.76,Hatchback,17,10020002.21,Personal,105521.0,Engineer,14,2,492.0,490.0,474.0,472.0,Clean,Clean,0,0.0,High,Workplace,Street,Yes,15600.0,31.0,No,0,Comprehensive,23223.0,Female,Married,0
CUST0014852,2020-11-21,2021-08-12,2022-08-12,365,Private_Motor,Broker_B,491.0,30705.16,Truck,4,10020003.22,Commercial,96269.0,Student,13,4,495.0,492.0,477.0,474.0,Clean,Clean,0,0.0,Medium,Street,Street,No,15600.0,56.0,No,0,Comprehensive,18908.0,Male,Divorced,1
CUST0014853,2022-03-07,2023-01-02,2024-01-02,365,Private_Motor,Broker_A,491.0,30700.11,Sedan,15,10020003.59,Personal,78298.0,Engineer,13,3,494.0,490.0,476.0,472.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,53.0,No,0,Third-Party Fire & Theft,18313.0,Male,Widowed,0
CUST0014854,2022-09-16,2023-03-25,2024-03-24,365,Private_Motor,Broker_A,490.0,30700.11,Truck,7,10020001.44,Personal,64668.0,Driver,5,4,492.0,490.0,474.0,472.0,Clean,Clean,1,1.0,Medium,Street,Street,No,15600.0,37.0,No,0,Comprehensive,14653.0,Female,Married,0
CUST0014855,2021-04-11,2021-05-16,2022-05-16,365,Private_Motor,Broker_A,490.0,30700.44,SUV,15,10020046.78,Personal,64555.0,Driver,14,4,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,Yes,15600.0,41.0,No,0,Comprehensive,16832.0,Male,Widowed,0
CUST0014856,2020-10-19,2021-01-06,2022-01-06,365,Private_Motor,Broker_A,493.0,30701.04,Sedan,9,10020008.42,Personal,105259.0,Engineer,10,1,492.0,,474.0,,Clean,,1,,High,Garage,Street,Yes,15600.0,37.0,No,0,Third-Party Fire & Theft,13764.0,Female,Divorced,1
CUST0014857,2021-11-09,2022-06-09,2023-06-09,365,Private_Motor,Broker_B,492.0,30700.46,Sedan,13,10020010.35,Personal,82560.0,Student,4,1,490.0,,472.0,,Clean,,0,,Medium,Garage,Street,No,15601.0,38.0,No,0,Third-Party Only,18160.0,Female,Married,1
CUST0014858,2023-02-12,2023-03-27,2024-03-26,365,Private_Motor,Broker_A,491.0,30700.4,Sedan,17,10020005.56,Personal,82046.0,Teacher,5,2,490.0,492.0,472.0,474.0,Clean,Clean,1,0.0,High,Workplace,Driveway,No,15600.0,41.0,No,0,Third-Party Only,18244.0,Male,Married,2
CUST0014859,2021-04-26,2022-03-16,2023-03-16,365,Private_Motor,Broker_A,494.0,30700.73,Sedan,12,10020012.44,Personal,124030.0,Teacher,11,3,495.0,491.0,477.0,473.0,Clean,Clean,0,0.0,High,Garage,Driveway,No,15600.0,37.0,No,0,Comprehensive,17654.0,Female,Single,0
CUST0014860,2021-09-06,2022-07-25,2023-07-25,365,Private_Motor,Broker_A,494.0,30701.61,SUV,15,10020000.73,Personal,75067.0,Engineer,7,2,490.0,493.0,472.0,475.0,Clean,Clean,0,1.0,High,Street,Driveway,No,15600.0,43.0,No,0,Comprehensive,18374.0,Female,Married,0
CUST0014861,2022-11-30,2023-01-22,2024-01-22,365,Private_Motor,Broker_A,491.0,30700.16,Sedan,3,10020026.23,Personal,73057.0,Teacher,8,2,497.0,490.0,479.0,472.0,Clean,Clean,0,0.0,Low,Street,Garage,Yes,15600.0,58.0,No,0,Third-Party Only,12763.0,Female,Married,0
CUST0014862,2020-09-02,2021-04-05,2022-04-05,365,Private_Motor,Broker_A,492.0,30700.21,SUV,7,10020010.38,Personal,94963.0,Doctor,7,1,490.0,,472.0,,Major Violation,,0,,Medium,Workplace,Driveway,No,15600.0,46.0,Yes,0,Comprehensive,19189.0,Male,Divorced,0
CUST0014863,2020-05-10,2021-01-13,2022-01-13,365,Private_Motor,Broker_C,497.0,30700.36,Truck,17,10020005.7,Personal,102800.0,Driver,3,2,491.0,494.0,473.0,476.0,Clean,Clean,0,1.0,Medium,Workplace,Driveway,No,15600.0,33.0,Yes,0,Third-Party Only,12707.0,Male,Single,0
CUST0014864,2020-08-20,2021-01-22,2022-01-22,365,Private_Motor,Broker_A,491.0,30700.36,Hatchback,1,10020010.4,Commercial,91452.0,Doctor,1,2,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,1.0,High,Workplace,Street,No,15600.0,33.0,No,0,Comprehensive,13266.0,Female,Divorced,0
CUST0014865,2022-04-26,2022-06-04,2023-06-04,365,Private_Motor,Broker_A,494.0,30700.64,Sedan,14,10020008.53,Commercial,62076.0,Driver,6,3,492.0,491.0,474.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,No,15600.0,39.0,No,0,Third-Party Only,21615.0,Male,Single,1
CUST0014866,2021-12-25,2022-07-11,2023-07-11,365,Private_Motor,Broker_C,492.0,30700.44,Sedan,8,10020003.05,Personal,90001.0,Driver,1,3,490.0,490.0,472.0,472.0,Minor Violation,Clean,0,0.0,Low,Street,Driveway,No,15600.0,53.0,Yes,0,Comprehensive,23253.0,Male,Married,0
CUST0014867,2020-12-25,2021-12-24,2022-12-24,365,Private_Motor,Broker_A,490.0,30700.12,Hatchback,18,10020009.53,Personal,60941.0,Teacher,9,3,492.0,490.0,474.0,472.0,Clean,Clean,0,1.0,Medium,Garage,Garage,Yes,15600.0,48.0,No,0,Comprehensive,16807.0,Male,Widowed,0
CUST0014868,2021-02-27,2021-09-03,2022-09-03,365,Private_Motor,Broker_A,490.0,30701.34,Sedan,7,10020007.18,Personal,87483.0,Driver,2,4,495.0,492.0,477.0,474.0,Clean,Clean,0,0.0,Medium,Workplace,Street,No,15600.0,34.0,No,0,Third-Party Fire & Theft,12530.0,Female,Widowed,0
CUST0014869,2021-07-27,2022-06-07,2023-06-07,365,Private_Motor,Broker_A,491.0,30700.34,Hatchback,5,10020018.76,Commercial,78165.0,Driver,2,4,492.0,491.0,474.0,473.0,Clean,Clean,0,1.0,Low,Workplace,Garage,No,15600.0,62.0,No,0,Third-Party Fire & Theft,15262.0,Female,Widowed,1
CUST0014870,2022-02-25,2023-01-02,2024-01-02,365,Private_Motor,Broker_A,491.0,30700.77,Truck,12,10020003.96,Personal,90073.0,Doctor,13,1,490.0,,472.0,,Clean,,0,,Low,Street,Street,Yes,15601.0,56.0,Yes,0,Comprehensive,12122.0,Female,Widowed,1
CUST0014871,2022-04-25,2023-01-24,2024-01-24,365,Private_Motor,Broker_A,491.0,30700.22,SUV,0,10020004.13,Commercial,107378.0,Teacher,8,3,491.0,493.0,473.0,475.0,Clean,Clean,0,0.0,Low,Garage,Driveway,Yes,15600.0,47.0,No,0,Comprehensive,16150.0,Female,Single,0
CUST0014872,2022-09-09,2023-02-13,2024-02-13,365,Private_Motor,Broker_B,492.0,30700.1,Truck,18,10020008.81,Personal,62762.0,Doctor,8,4,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,High,Street,Driveway,No,15600.0,40.0,No,1,Comprehensive,13404.0,Male,Divorced,1
CUST0014873,2022-12-08,2023-01-15,2024-01-15,365,Private_Motor,Broker_B,492.0,30700.24,SUV,2,10020003.24,Personal,75835.0,Teacher,5,3,490.0,496.0,472.0,478.0,Minor Violation,Minor Violation,1,1.0,Low,Workplace,Street,No,15600.0,34.0,No,0,Third-Party Fire & Theft,16996.0,Female,Single,0
CUST0014874,2022-09-25,2022-12-04,2023-12-04,365,Private_Motor,Broker_A,490.0,30701.12,SUV,0,10020004.15,Personal,122232.0,Driver,11,4,490.0,490.0,472.0,472.0,Minor Violation,Minor Violation,0,1.0,Low,Workplace,Street,No,15600.0,47.0,No,0,Comprehensive,14267.0,Male,Single,0
CUST0014875,2020-08-14,2021-06-12,2022-06-12,365,Private_Motor,Broker_A,491.0,30701.07,Hatchback,4,10020006.41,Commercial,75778.0,Doctor,4,2,491.0,490.0,473.0,472.0,Minor Violation,Clean,0,0.0,Low,Workplace,Garage,Yes,15600.0,32.0,No,0,Third-Party Only,16877.0,Female,Widowed,0
CUST0014876,2021-09-07,2021-10-09,2022-10-09,365,Private_Motor,Broker_A,490.0,30700.11,Truck,15,10020004.64,Personal,81882.0,Doctor,11,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,High,Garage,Street,Yes,15600.0,48.0,No,0,Comprehensive,13929.0,Female,Widowed,1
CUST0014877,2021-10-24,2022-07-02,2023-07-02,365,Private_Motor,Broker_A,491.0,30700.02,SUV,6,10020013.13,Commercial,73740.0,Student,11,2,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Low,Garage,Garage,Yes,15600.0,55.0,No,0,Comprehensive,12179.0,Female,Single,0
CUST0014878,2020-03-07,2021-01-23,2022-01-23,365,Private_Motor,Broker_A,491.0,30700.58,Truck,2,10020014.93,Personal,69451.0,Student,1,4,490.0,492.0,472.0,474.0,Minor Violation,Clean,0,0.0,Low,Workplace,Street,Yes,15600.0,32.0,No,0,Third-Party Only,14719.0,Male,Single,1
CUST0014879,2021-11-12,2022-07-08,2023-07-08,365,Private_Motor,Broker_C,491.0,30700.77,SUV,8,10020028.12,Personal,70560.0,Teacher,0,2,490.0,490.0,472.0,472.0,Minor Violation,Clean,0,0.0,High,Workplace,Driveway,No,15600.0,37.0,No,0,Third-Party Only,17808.0,Female,Widowed,0
CUST0014880,2020-04-06,2021-03-10,2022-03-10,365,Private_Motor,Broker_B,493.0,30700.87,Sedan,13,10020000.34,Personal,79280.0,Doctor,14,4,494.0,493.0,476.0,475.0,Clean,Clean,0,0.0,High,Workplace,Street,Yes,15600.0,46.0,No,0,Comprehensive,14217.0,Male,Married,0
CUST0014881,2020-12-23,2021-01-06,2022-01-06,365,Private_Motor,Broker_A,491.0,30700.15,Hatchback,5,10020019.2,Personal,67062.0,Doctor,9,2,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,64.0,No,0,Comprehensive,22722.0,Male,Widowed,0
CUST0014882,2021-10-03,2022-08-08,2023-08-08,365,Private_Motor,Broker_B,490.0,30700.01,Sedan,14,10020038.93,Personal,78295.0,Teacher,11,1,491.0,,473.0,,Clean,,0,,Medium,Garage,Street,Yes,15600.0,51.0,No,0,Third-Party Fire & Theft,16975.0,Female,Single,0
